brand_id;brandname;homeawaythird;id;image_b;image_caption;image_cluster;image_color;image_content_url;image_g;image_id;image_r;season;team_id;teamcountry;teamname;urlname
96;Umbro;Home;415;137.0;Chelsea 2001-2002 Home;7.0;rgb(41,53,137);https://footshirt.herokuapp.com/api/images/837/content;53.0;837;41.0;2001-2002;84;England;Chelsea;Chelsea_2001_2002_Home
96;Umbro;Away;416;226.0;Chelsea 2001-2002 Away;11.0;rgb(221,224,226);https://footshirt.herokuapp.com/api/images/838/content;224.0;838;221.0;2001-2002;84;England;Chelsea;Chelsea_2001_2002_Away
96;Umbro;Third;417;27.0;Chelsea 2001-2002 Third;1.0;rgb(229,177,27);https://footshirt.herokuapp.com/api/images/839/content;177.0;839;229.0;2001-2002;84;England;Chelsea;Chelsea_2001_2002_Third
96;Umbro;Goalkeeper;418;46.0;Chelsea 2000-2001 Goalkeeper;1.0;rgb(239,99,46);https://footshirt.herokuapp.com/api/images/840/content;99.0;840;239.0;2000-2001;84;England;Chelsea;Chelsea_2000_2001_Goalkeeper
96;Umbro;Home;419;137.0;Chelsea 1999-2001 Home;7.0;rgb(41,54,137);https://footshirt.herokuapp.com/api/images/841/content;54.0;841;41.0;1999-2001;84;England;Chelsea;Chelsea_1999_2001_Home
96;Umbro;Away;420;76.0;Chelsea 1999-2001 Away;2.0;rgb(234,205,76);https://footshirt.herokuapp.com/api/images/842/content;205.0;842;234.0;1999-2001;84;England;Chelsea;Chelsea_1999_2001_Away
96;Umbro;Away;421;245.0;Chelsea 1998-1999 Away;11.0;rgb(223,233,245);https://footshirt.herokuapp.com/api/images/843/content;233.0;843;223.0;1998-1999;84;England;Chelsea;Chelsea_1998_1999_Away
96;Umbro;Home;422;162.0;Chelsea 1997-1999 Home;7.0;rgb(25,86,162);https://footshirt.herokuapp.com/api/images/844/content;86.0;844;25.0;1997-1999;84;England;Chelsea;Chelsea_1997_1999_Home
96;Umbro;Away;423;42.0;Chelsea 1997-1998 Away;1.0;rgb(206,181,42);https://footshirt.herokuapp.com/api/images/845/content;181.0;845;206.0;1997-1998;84;England;Chelsea;Chelsea_1997_1998_Away
96;Umbro;Home;424;103.0;Chelsea 1995-1997 Home;7.0;rgb(35,42,103);https://footshirt.herokuapp.com/api/images/846/content;42.0;846;35.0;1995-1997;84;England;Chelsea;Chelsea_1995_1997_Home
96;Umbro;Away;425;156.0;Chelsea 1995-1996 Away;12.0;rgb(156,150,156);https://footshirt.herokuapp.com/api/images/847/content;150.0;847;156.0;1995-1996;84;England;Chelsea;Chelsea_1995_1996_Away
96;Umbro;Home;426;139.0;Chelsea 1994-1995 Home;7.0;rgb(42,60,139);https://footshirt.herokuapp.com/api/images/848/content;60.0;848;42.0;1994-1995;84;England;Chelsea;Chelsea_1994_1995_Home
96;Umbro;Home;427;139.0;Chelsea 1993-1994 Home;7.0;rgb(39,59,139);https://footshirt.herokuapp.com/api/images/849/content;59.0;849;39.0;1993-1994;84;England;Chelsea;Chelsea_1993_1994_Home
96;Umbro;Away;428;233.0;Chelsea 1992-1994 Away;11.0;rgb(228,231,233);https://footshirt.herokuapp.com/api/images/850/content;231.0;850;228.0;1992-1994;84;England;Chelsea;Chelsea_1992_1994_Away
96;Umbro;Home;429;147.0;Chelsea 1991-1992 Home;7.0;rgb(3,50,147);https://footshirt.herokuapp.com/api/images/851/content;50.0;851;3.0;1991-1992;84;England;Chelsea;Chelsea_1991_1992_Home
96;Umbro;Away;430;238.0;Chelsea 1990-1992 Away;11.0;rgb(231,236,238);https://footshirt.herokuapp.com/api/images/852/content;236.0;852;231.0;1990-1992;84;England;Chelsea;Chelsea_1990_1992_Away
96;Umbro;Home;431;159.0;Chelsea 1989-1991 Home;7.0;rgb(47,84,159);https://footshirt.herokuapp.com/api/images/853/content;84.0;853;47.0;1989-1991;84;England;Chelsea;Chelsea_1989_1991_Home
96;Umbro;Away;432;37.0;Chelsea 1988-1990 Away;0.0;rgb(216,32,37);https://footshirt.herokuapp.com/api/images/854/content;32.0;854;216.0;1988-1990;84;England;Chelsea;Chelsea_1988_1990_Away
96;Umbro;Home;433;147.0;Chelsea 1986-1987 Home;7.0;rgb(53,70,147);https://footshirt.herokuapp.com/api/images/855/content;70.0;855;53.0;1986-1987;84;England;Chelsea;Chelsea_1986_1987_Home
54;Le Coq Sportif;Home;434;164.0;Chelsea 1985-1986 Home;7.0;rgb(48,83,164);https://footshirt.herokuapp.com/api/images/856/content;83.0;856;48.0;1985-1986;84;England;Chelsea;Chelsea_1985_1986_Home
54;Le Coq Sportif;Home;435;164.0;Chelsea 1983-1985 Home;7.0;rgb(47,82,164);https://footshirt.herokuapp.com/api/images/857/content;82.0;857;47.0;1983-1985;84;England;Chelsea;Chelsea_1983_1985_Home
96;Umbro;Away;436;147.0;Chelsea 1981-1983 Away;9.0;rgb(241,237,147);https://footshirt.herokuapp.com/api/images/858/content;237.0;858;241.0;1981-1983;84;England;Chelsea;Chelsea_1981_1983_Away
96;Umbro;Away;437;85.0;Chelsea 1980-1981 Away;2.0;rgb(222,220,85);https://footshirt.herokuapp.com/api/images/859/content;220.0;859;222.0;1980-1981;84;England;Chelsea;Chelsea_1980_1981_Away
96;Umbro;Home;438;130.0;Chelsea 1971-1972 Home;7.0;rgb(2,46,130);https://footshirt.herokuapp.com/api/images/860/content;46.0;860;2.0;1971-1972;84;England;Chelsea;Chelsea_1971_1972_Home
96;Umbro;Home;439;86.0;Chelsea 1970-1971 Home;13.0;rgb(31,34,86);https://footshirt.herokuapp.com/api/images/861/content;34.0;861;31.0;1970-1971;84;England;Chelsea;Chelsea_1970_1971_Home
67;Nike;Home;440;205.0;Manchester City 2018-2019 Home;6.0;rgb(112,160,205);https://footshirt.herokuapp.com/api/images/862/content;160.0;862;112.0;2018-2019;94;England;Manchester City;Manchester_City_2018_2019_Home
67;Nike;Away;441;25.0;Manchester City 2018-2019 Away;13.0;rgb(21,21,25);https://footshirt.herokuapp.com/api/images/863/content;21.0;863;21.0;2018-2019;94;England;Manchester City;Manchester_City_2018_2019_Away
67;Nike;Third;442;78.0;Manchester City 2018-2019 Third;13.0;rgb(54,41,78);https://footshirt.herokuapp.com/api/images/864/content;41.0;864;54.0;2018-2019;94;England;Manchester City;Manchester_City_2018_2019_Third
67;Nike;Goalkeeper;443;30.0;Manchester City 2018-2019 Goalkeeper;1.0;rgb(236,85,30);https://footshirt.herokuapp.com/api/images/865/content;85.0;865;236.0;2018-2019;94;England;Manchester City;Manchester_City_2018_2019_Goalkeeper
67;Nike;Home;444;209.0;Manchester City 2017-2018 Home;6.0;rgb(109,159,209);https://footshirt.herokuapp.com/api/images/866/content;159.0;866;109.0;2017-2018;94;England;Manchester City;Manchester_City_2017_2018_Home
67;Nike;Away;445;49.0;Manchester City 2017-2018 Away;14.0;rgb(81,11,49);https://footshirt.herokuapp.com/api/images/867/content;11.0;867;81.0;2017-2018;94;England;Manchester City;Manchester_City_2017_2018_Away
67;Nike;Third;446;35.0;Manchester City 2017-2018 Third;13.0;rgb(27,36,35);https://footshirt.herokuapp.com/api/images/868/content;36.0;868;27.0;2017-2018;94;England;Manchester City;Manchester_City_2017_2018_Third
67;Nike;Home;447;227.0;Manchester City 2016-2017 Home;6.0;rgb(137,182,227);https://footshirt.herokuapp.com/api/images/869/content;182.0;869;137.0;2016-2017;94;England;Manchester City;Manchester_City_2016_2017_Home
67;Nike;Away;448;32.0;Manchester City 2016-2017 Away;13.0;rgb(31,31,32);https://footshirt.herokuapp.com/api/images/870/content;31.0;870;31.0;2016-2017;94;England;Manchester City;Manchester_City_2016_2017_Away
67;Nike;Third;449;26.0;Manchester City 2016-2017 Third;1.0;rgb(239,87,26);https://footshirt.herokuapp.com/api/images/871/content;87.0;871;239.0;2016-2017;94;England;Manchester City;Manchester_City_2016_2017_Third
67;Nike;Home;450;228.0;Manchester City 2015-2016 Home;6.0;rgb(140,185,228);https://footshirt.herokuapp.com/api/images/872/content;185.0;872;140.0;2015-2016;94;England;Manchester City;Manchester_City_2015_2016_Home
67;Nike;Away;451;50.0;Manchester City 2015-2016 Away;13.0;rgb(26,39,50);https://footshirt.herokuapp.com/api/images/873/content;39.0;873;26.0;2015-2016;94;England;Manchester City;Manchester_City_2015_2016_Away
67;Nike;Third;452;139.0;Manchester City 2015-2016 Third;3.0;rgb(202,248,139);https://footshirt.herokuapp.com/api/images/874/content;248.0;874;202.0;2015-2016;94;England;Manchester City;Manchester_City_2015_2016_Third
67;Nike;Home;453;232.0;Manchester City 2014-2015 Home;6.0;rgb(140,188,232);https://footshirt.herokuapp.com/api/images/875/content;188.0;875;140.0;2014-2015;94;England;Manchester City;Manchester_City_2014_2015_Home
67;Nike;Away;454;73.0;Manchester City 2014-2015 Away;13.0;rgb(25,51,73);https://footshirt.herokuapp.com/api/images/876/content;51.0;876;25.0;2014-2015;94;England;Manchester City;Manchester_City_2014_2015_Away
67;Nike;Third;455;101.0;Manchester City 2014-2015 Third;7.0;rgb(43,44,101);https://footshirt.herokuapp.com/api/images/877/content;44.0;877;43.0;2014-2015;94;England;Manchester City;Manchester_City_2014_2015_Third
67;Nike;Home;456;225.0;Manchester City 2013-2014 Home;6.0;rgb(136,186,225);https://footshirt.herokuapp.com/api/images/878/content;186.0;878;136.0;2013-2014;94;England;Manchester City;Manchester_City_2013_2014_Home
67;Nike;Away;457;42.0;Manchester City 2013-2014 Away;13.0;rgb(42,42,42);https://footshirt.herokuapp.com/api/images/879/content;42.0;879;42.0;2013-2014;94;England;Manchester City;Manchester_City_2013_2014_Away
67;Nike;Third;458;;Manchester City 2013-2014 Third;;;https://footshirt.herokuapp.com/api/images/880/content;;880;;2013-2014;94;England;Manchester City;Manchester_City_2013_2014_Third
67;Nike;Goalkeeper;459;33.0;Manchester City 2013-2014 Goalkeeper Black;13.0;rgb(32,33,33);https://footshirt.herokuapp.com/api/images/881/content;33.0;881;32.0;2013-2014;94;England;Manchester City;Manchester_City_2013_2014_Goalkeeper_Black
67;Nike;Goalkeeper;460;109.0;Manchester City 2013-2014 Goalkeeper Green;3.0;rgb(75,203,109);https://footshirt.herokuapp.com/api/images/882/content;203.0;882;75.0;2013-2014;94;England;Manchester City;Manchester_City_2013_2014_Goalkeeper_Green
96;Umbro;Home;461;229.0;Manchester City 2012-2013 Home;6.0;rgb(155,200,229);https://footshirt.herokuapp.com/api/images/883/content;200.0;883;155.0;2012-2013;94;England;Manchester City;Manchester_City_2012_2013_Home
96;Umbro;Away;462;77.0;Manchester City 2012-2013 Away;14.0;rgb(103,50,77);https://footshirt.herokuapp.com/api/images/884/content;50.0;884;103.0;2012-2013;94;England;Manchester City;Manchester_City_2012_2013_Away
96;Umbro;Home;463;228.0;Manchester City 2011-2012 Home;6.0;rgb(137,184,228);https://footshirt.herokuapp.com/api/images/885/content;184.0;885;137.0;2011-2012;94;England;Manchester City;Manchester_City_2011_2012_Home
96;Umbro;Away;464;29.0;Manchester City 2011-2012 Away;13.0;rgb(41,32,29);https://footshirt.herokuapp.com/api/images/886/content;32.0;886;41.0;2011-2012;94;England;Manchester City;Manchester_City_2011_2012_Away
96;Umbro;Third;465;34.0;Manchester City 2011-2012 Third;13.0;rgb(25,28,34);https://footshirt.herokuapp.com/api/images/887/content;28.0;887;25.0;2011-2012;94;England;Manchester City;Manchester_City_2011_2012_Third
96;Umbro;Goalkeeper;466;58.0;Manchester City 2011-2012 Goalkeeper;13.0;rgb(59,67,58);https://footshirt.herokuapp.com/api/images/888/content;67.0;888;59.0;2011-2012;94;England;Manchester City;Manchester_City_2011_2012_Goalkeeper
96;Umbro;Home;467;208.0;Manchester City 2010-2011 Home;6.0;rgb(151,181,208);https://footshirt.herokuapp.com/api/images/889/content;181.0;889;151.0;2010-2011;94;England;Manchester City;Manchester_City_2010_2011_Home
96;Umbro;Away;468;33.0;Manchester City 2010-2011 Away;13.0;rgb(24,26,33);https://footshirt.herokuapp.com/api/images/890/content;26.0;890;24.0;2010-2011;94;England;Manchester City;Manchester_City_2010_2011_Away
96;Umbro;Third;469;241.0;Manchester City 2010-2011 Third;11.0;rgb(242,242,241);https://footshirt.herokuapp.com/api/images/891/content;242.0;891;242.0;2010-2011;94;England;Manchester City;Manchester_City_2010_2011_Third
96;Umbro;Home;470;213.0;Manchester City 2009-2010 Home;6.0;rgb(133,176,213);https://footshirt.herokuapp.com/api/images/892/content;176.0;892;133.0;2009-2010;94;England;Manchester City;Manchester_City_2009_2010_Home
96;Umbro;Third;471;241.0;Manchester City 2009-2010 Third;11.0;rgb(242,242,241);https://footshirt.herokuapp.com/api/images/893/content;242.0;893;242.0;2009-2010;94;England;Manchester City;Manchester_City_2009_2010_Third
54;Le Coq Sportif;Home;472;222.0;Manchester City 2008-2009 Home;6.0;rgb(186,205,222);https://footshirt.herokuapp.com/api/images/894/content;205.0;894;186.0;2008-2009;94;England;Manchester City;Manchester_City_2008_2009_Home
54;Le Coq Sportif;Away;473;12.0;Manchester City 2008-2009 Away;13.0;rgb(16,11,12);https://footshirt.herokuapp.com/api/images/895/content;11.0;895;16.0;2008-2009;94;England;Manchester City;Manchester_City_2008_2009_Away
54;Le Coq Sportif;Home;474;229.0;Manchester City 2007-2008 Home;6.0;rgb(178,203,229);https://footshirt.herokuapp.com/api/images/896/content;203.0;896;178.0;2007-2008;94;England;Manchester City;Manchester_City_2007_2008_Home
54;Le Coq Sportif;Away;475;80.0;Manchester City 2007-2008 Away;13.0;rgb(51,32,80);https://footshirt.herokuapp.com/api/images/897/content;32.0;897;51.0;2007-2008;94;England;Manchester City;Manchester_City_2007_2008_Away
54;Le Coq Sportif;Third;476;;Manchester City 2007-2008 Third;;;https://footshirt.herokuapp.com/api/images/898/content;;898;;2007-2008;94;England;Manchester City;Manchester_City_2007_2008_Third
76;Reebok;Home;477;204.0;Manchester City 2006-2007 Home;6.0;rgb(140,168,204);https://footshirt.herokuapp.com/api/images/899/content;168.0;899;140.0;2006-2007;94;England;Manchester City;Manchester_City_2006_2007_Home
76;Reebok;Away;478;52.0;Manchester City 2006-2007 Away;13.0;rgb(28,22,52);https://footshirt.herokuapp.com/api/images/900/content;22.0;900;28.0;2006-2007;94;England;Manchester City;Manchester_City_2006_2007_Away
76;Reebok;Goalkeeper;479;41.0;Manchester City 2006-2007 Goalkeeper;13.0;rgb(34,33,41);https://footshirt.herokuapp.com/api/images/901/content;33.0;901;34.0;2006-2007;94;England;Manchester City;Manchester_City_2006_2007_Goalkeeper
76;Reebok;Home;480;224.0;Manchester City 2004-2006 Home;6.0;rgb(138,186,224);https://footshirt.herokuapp.com/api/images/902/content;186.0;902;138.0;2004-2006;94;England;Manchester City;Manchester_City_2004_2006_Home
76;Reebok;Goalkeeper;481;79.0;Manchester City 2004-2006 Goalkeeper;4.0;rgb(49,157,79);https://footshirt.herokuapp.com/api/images/903/content;157.0;903;49.0;2004-2006;94;England;Manchester City;Manchester_City_2004_2006_Goalkeeper
76;Reebok;Home;482;179.0;Manchester City 2003-2004 Home;6.0;rgb(97,151,179);https://footshirt.herokuapp.com/api/images/904/content;151.0;904;97.0;2003-2004;94;England;Manchester City;Manchester_City_2003_2004_Home
76;Reebok;Away;483;52.0;Manchester City 2005-2006 Away;13.0;rgb(28,22,52);https://footshirt.herokuapp.com/api/images/905/content;22.0;905;28.0;2005-2006;94;England;Manchester City;Manchester_City_2005_2006_Away
76;Reebok;Away;484;30.0;Manchester City 2003-2004 Away;0.0;rgb(204,11,30);https://footshirt.herokuapp.com/api/images/906/content;11.0;906;204.0;2003-2004;94;England;Manchester City;Manchester_City_2003_2004_Away
54;Le Coq Sportif;Home;485;204.0;Manchester City 2002-2003 Home;5.0;rgb(20,172,204);https://footshirt.herokuapp.com/api/images/907/content;172.0;907;20.0;2002-2003;94;England;Manchester City;Manchester_City_2002_2003_Home
54;Le Coq Sportif;Away;486;237.0;Manchester City 2002-2003 Away;11.0;rgb(235,236,237);https://footshirt.herokuapp.com/api/images/908/content;236.0;908;235.0;2002-2003;94;England;Manchester City;Manchester_City_2002_2003_Away
54;Le Coq Sportif;Home;487;159.0;Manchester City 2001-2002 Home;7.0;rgb(34,107,159);https://footshirt.herokuapp.com/api/images/909/content;107.0;909;34.0;2001-2002;94;England;Manchester City;Manchester_City_2001_2002_Home
54;Le Coq Sportif;Home;488;179.0;Manchester City 1999-2001 Home;5.0;rgb(50,138,179);https://footshirt.herokuapp.com/api/images/910/content;138.0;910;50.0;1999-2001;94;England;Manchester City;Manchester_City_1999_2001_Home
54;Le Coq Sportif;Away;489;158.0;Manchester City 1999-2001 Away;12.0;rgb(155,155,158);https://footshirt.herokuapp.com/api/images/911/content;155.0;911;155.0;1999-2001;94;England;Manchester City;Manchester_City_1999_2001_Away
47;Kappa;Away;490;62.0;Manchester City 1998-1999 Away;13.0;rgb(37,53,62);https://footshirt.herokuapp.com/api/images/912/content;53.0;912;37.0;1998-1999;94;England;Manchester City;Manchester_City_1998_1999_Away
96;Umbro;Home;491;210.0;Manchester City 1996-1997 Home;6.0;rgb(169,186,210);https://footshirt.herokuapp.com/api/images/913/content;186.0;913;169.0;1996-1997;94;England;Manchester City;Manchester_City_1996_1997_Home
96;Umbro;Away;492;248.0;Manchester City 1996-1997 Away;11.0;rgb(247,248,248);https://footshirt.herokuapp.com/api/images/914/content;248.0;914;247.0;1996-1997;94;England;Manchester City;Manchester_City_1996_1997_Away
96;Umbro;Away;493;40.0;Manchester City 1994-1995 Away;13.0;rgb(39,33,40);https://footshirt.herokuapp.com/api/images/915/content;33.0;915;39.0;1994-1995;94;England;Manchester City;Manchester_City_1994_1995_Away
96;Umbro;Home;494;225.0;Manchester City 1993-1994 Home;6.0;rgb(174,199,225);https://footshirt.herokuapp.com/api/images/916/content;199.0;916;174.0;1993-1994;94;England;Manchester City;Manchester_City_1993_1994_Home
96;Umbro;Home;495;224.0;Manchester City 1991-1993 Home;6.0;rgb(153,191,224);https://footshirt.herokuapp.com/api/images/917/content;191.0;917;153.0;1991-1993;94;England;Manchester City;Manchester_City_1991_1993_Home
96;Umbro;Away;496;53.0;Manchester City 1990-1992 Away;14.0;rgb(102,38,53);https://footshirt.herokuapp.com/api/images/918/content;38.0;918;102.0;1990-1992;94;England;Manchester City;Manchester_City_1990_1992_Away
96;Umbro;Home;497;225.0;Manchester City 1988-1991 Home;6.0;rgb(77,179,225);https://footshirt.herokuapp.com/api/images/919/content;179.0;919;77.0;1988-1991;94;England;Manchester City;Manchester_City_1988_1991_Home
96;Umbro;Away;498;245.0;Manchester City 1988-1991 Away;11.0;rgb(246,245,245);https://footshirt.herokuapp.com/api/images/920/content;245.0;920;246.0;1988-1991;94;England;Manchester City;Manchester_City_1988_1991_Away
96;Umbro;Home;499;193.0;Manchester City 1982-1983 Home;6.0;rgb(118,154,193);https://footshirt.herokuapp.com/api/images/921/content;154.0;921;118.0;1982-1983;94;England;Manchester City;Manchester_City_1982_1983_Home
96;Umbro;Home;500;213.0;Manchester City 1972-1975 Home;6.0;rgb(111,167,213);https://footshirt.herokuapp.com/api/images/922/content;167.0;922;111.0;1972-1975;94;England;Manchester City;Manchester_City_1972_1975_Home
74;Puma;Home;501;153.0;Crystal Palace 2018-2019 Home;7.0;rgb(40,81,153);https://footshirt.herokuapp.com/api/images/923/content;81.0;923;40.0;2018-2019;85;England;Crystal Palace;Crystal_Palace_2018_2019_Home
74;Puma;Away;502;234.0;Crystal Palace 2018-2019 Away;11.0;rgb(231,231,234);https://footshirt.herokuapp.com/api/images/924/content;231.0;924;231.0;2018-2019;85;England;Crystal Palace;Crystal_Palace_2018_2019_Away
74;Puma;Third;503;3.0;Crystal Palace 2018-2019 Third;2.0;rgb(239,205,3);https://footshirt.herokuapp.com/api/images/925/content;205.0;925;239.0;2018-2019;85;England;Crystal Palace;Crystal_Palace_2018_2019_Third
59;Macron;Home;504;174.0;Crystal Palace 2016-2017 Home;7.0;rgb(2,76,174);https://footshirt.herokuapp.com/api/images/926/content;76.0;926;2.0;2016-2017;85;England;Crystal Palace;Crystal_Palace_2016_2017_Home
59;Macron;Away;505;26.0;Crystal Palace 2016-2017 Away;2.0;rgb(254,201,26);https://footshirt.herokuapp.com/api/images/927/content;201.0;927;254.0;2016-2017;85;England;Crystal Palace;Crystal_Palace_2016_2017_Away
59;Macron;Home;506;51.0;Crystal Palace 2015-2016 Home;0.0;rgb(193,27,51);https://footshirt.herokuapp.com/api/images/928/content;27.0;928;193.0;2015-2016;85;England;Crystal Palace;Crystal_Palace_2015_2016_Home
59;Macron;Home;507;46.0;Crystal Palace 2014-2015 Home;0.0;rgb(193,20,46);https://footshirt.herokuapp.com/api/images/929/content;20.0;929;193.0;2014-2015;85;England;Crystal Palace;Crystal_Palace_2014_2015_Home
59;Macron;Away;508;1.0;Crystal Palace 2014-2015 Away;2.0;rgb(253,228,1);https://footshirt.herokuapp.com/api/images/930/content;228.0;930;253.0;2014-2015;85;England;Crystal Palace;Crystal_Palace_2014_2015_Away
12;Avec;Home;509;36.0;Crystal Palace 2013-2014 Home;0.0;rgb(179,16,36);https://footshirt.herokuapp.com/api/images/931/content;16.0;931;179.0;2013-2014;85;England;Crystal Palace;Crystal_Palace_2013_2014_Home
12;Avec;Away;510;31.0;Crystal Palace 2013-2014 Away;13.0;rgb(29,29,31);https://footshirt.herokuapp.com/api/images/932/content;29.0;932;29.0;2013-2014;85;England;Crystal Palace;Crystal_Palace_2013_2014_Away
26;Diadora;Home;511;41.0;Crystal Palace 2006-2007 Home;0.0;rgb(203,37,41);https://footshirt.herokuapp.com/api/images/933/content;37.0;933;203.0;2006-2007;85;England;Crystal Palace;Crystal_Palace_2006_2007_Home
26;Diadora;Away;512;248.0;Crystal Palace 2006-2007 Away;11.0;rgb(248,247,248);https://footshirt.herokuapp.com/api/images/934/content;247.0;934;248.0;2006-2007;85;England;Crystal Palace;Crystal_Palace_2006_2007_Away
26;Diadora;Home;513;51.0;Crystal Palace 2004-2005 Home;14.0;rgb(187,37,51);https://footshirt.herokuapp.com/api/images/935/content;37.0;935;187.0;2004-2005;85;England;Crystal Palace;Crystal_Palace_2004_2005_Home
26;Diadora;Away;514;248.0;Crystal Palace 2004-2005 Away;11.0;rgb(249,249,248);https://footshirt.herokuapp.com/api/images/936/content;249.0;936;249.0;2004-2005;85;England;Crystal Palace;Crystal_Palace_2004_2005_Away
54;Le Coq Sportif;Home;515;168.0;Crystal Palace 2002-2003 Home;7.0;rgb(62,94,168);https://footshirt.herokuapp.com/api/images/937/content;94.0;937;62.0;2002-2003;85;England;Crystal Palace;Crystal_Palace_2002_2003_Home
5;Adidas;Away;516;75.0;Crystal Palace 1997-1998 Away;2.0;rgb(252,233,75);https://footshirt.herokuapp.com/api/images/938/content;233.0;938;252.0;1997-1998;85;England;Crystal Palace;Crystal_Palace_1997_1998_Away
7;Admiral;Away;517;236.0;Crystal Palace 1977-1978 Away;11.0;rgb(234,235,236);https://footshirt.herokuapp.com/api/images/939/content;235.0;939;234.0;1977-1978;85;England;Crystal Palace;Crystal_Palace_1977_1978_Away
96;Umbro;Home;518;144.0;Everton 2018-2019 Home;7.0;rgb(40,71,144);https://footshirt.herokuapp.com/api/images/940/content;71.0;940;40.0;2018-2019;87;England;Everton;Everton_2018_2019_Home
96;Umbro;Away;519;52.0;Everton 2018-2019 Away;13.0;rgb(49,48,52);https://footshirt.herokuapp.com/api/images/941/content;48.0;941;49.0;2018-2019;87;England;Everton;Everton_2018_2019_Away
96;Umbro;Third;520;228.0;Everton 2018-2019 Third;11.0;rgb(224,225,228);https://footshirt.herokuapp.com/api/images/942/content;225.0;942;224.0;2018-2019;87;England;Everton;Everton_2018_2019_Third
96;Umbro;Home;521;117.0;Everton 2017-2018 Home;7.0;rgb(1,47,117);https://footshirt.herokuapp.com/api/images/943/content;47.0;943;1.0;2017-2018;87;England;Everton;Everton_2017_2018_Home
96;Umbro;Away;522;36.0;Everton 2016-2017 Away;13.0;rgb(35,30,36);https://footshirt.herokuapp.com/api/images/944/content;30.0;944;35.0;2016-2017;87;England;Everton;Everton_2016_2017_Away
96;Umbro;Home;523;144.0;Everton 2015-2016 Home;7.0;rgb(2,72,144);https://footshirt.herokuapp.com/api/images/945/content;72.0;945;2.0;2015-2016;87;England;Everton;Everton_2015_2016_Home
96;Umbro;Home;524;135.0;Everton 2014-2015 Home;7.0;rgb(2,68,135);https://footshirt.herokuapp.com/api/images/946/content;68.0;946;2.0;2014-2015;87;England;Everton;Everton_2014_2015_Home
96;Umbro;Away;525;33.0;Everton 2014-2015 Away;13.0;rgb(26,30,33);https://footshirt.herokuapp.com/api/images/947/content;30.0;947;26.0;2014-2015;87;England;Everton;Everton_2014_2015_Away
67;Nike;Home;526;157.0;Everton 2013-2014 Home;7.0;rgb(2,73,157);https://footshirt.herokuapp.com/api/images/948/content;73.0;948;2.0;2013-2014;87;England;Everton;Everton_2013_2014_Home
67;Nike;Away;527;6.0;Everton 2013-2014 Away;2.0;rgb(252,218,6);https://footshirt.herokuapp.com/api/images/949/content;218.0;949;252.0;2013-2014;87;England;Everton;Everton_2013_2014_Away
67;Nike;Home;528;158.0;Everton 2012-2013 Home;7.0;rgb(11,47,158);https://footshirt.herokuapp.com/api/images/950/content;47.0;950;11.0;2012-2013;87;England;Everton;Everton_2012_2013_Home
67;Nike;Away;529;33.0;Everton 2012-2013 Away;13.0;rgb(32,32,33);https://footshirt.herokuapp.com/api/images/951/content;32.0;951;32.0;2012-2013;87;England;Everton;Everton_2012_2013_Away
67;Nike;Third;530;241.0;Everton 2012-2013 Third;11.0;rgb(241,241,241);https://footshirt.herokuapp.com/api/images/952/content;241.0;952;241.0;2012-2013;87;England;Everton;Everton_2012_2013_Third
54;Le Coq Sportif;Home;531;117.0;Everton 2011-2012 Home;7.0;rgb(2,47,117);https://footshirt.herokuapp.com/api/images/953/content;47.0;953;2.0;2011-2012;87;England;Everton;Everton_2011_2012_Home
54;Le Coq Sportif;Away;532;31.0;Everton 2011-2012 Away;1.0;rgb(235,146,31);https://footshirt.herokuapp.com/api/images/954/content;146.0;954;235.0;2011-2012;87;England;Everton;Everton_2011_2012_Away
54;Le Coq Sportif;Third;533;216.0;Everton 2011-2012 Third;11.0;rgb(216,217,216);https://footshirt.herokuapp.com/api/images/955/content;217.0;955;216.0;2011-2012;87;England;Everton;Everton_2011_2012_Third
54;Le Coq Sportif;Home;534;99.0;Everton 2010-2011 Home;7.0;rgb(36,39,99);https://footshirt.herokuapp.com/api/images/956/content;39.0;956;36.0;2010-2011;87;England;Everton;Everton_2010_2011_Home
54;Le Coq Sportif;Away;535;140.0;Everton 2010-2011 Away;10.0;rgb(239,91,140);https://footshirt.herokuapp.com/api/images/957/content;91.0;957;239.0;2010-2011;87;England;Everton;Everton_2010_2011_Away
54;Le Coq Sportif;Home;536;157.0;Everton 2009-2010 Home;7.0;rgb(23,76,157);https://footshirt.herokuapp.com/api/images/958/content;76.0;958;23.0;2009-2010;87;England;Everton;Everton_2009_2010_Home
54;Le Coq Sportif;Away;537;15.0;Everton 2009-2010 Away;13.0;rgb(19,18,15);https://footshirt.herokuapp.com/api/images/959/content;18.0;959;19.0;2009-2010;87;England;Everton;Everton_2009_2010_Away
96;Umbro;Home;538;99.0;Everton 2008-2009 Home;7.0;rgb(36,39,99);https://footshirt.herokuapp.com/api/images/960/content;39.0;960;36.0;2008-2009;87;England;Everton;Everton_2008_2009_Home
96;Umbro;Away;539;240.0;Everton 2008-2009 Away;11.0;rgb(238,238,240);https://footshirt.herokuapp.com/api/images/961/content;238.0;961;238.0;2008-2009;87;England;Everton;Everton_2008_2009_Away
96;Umbro;Home;540;117.0;Everton 2007-2008 Home;7.0;rgb(36,49,117);https://footshirt.herokuapp.com/api/images/962/content;49.0;962;36.0;2007-2008;87;England;Everton;Everton_2007_2008_Home
