image_to_process;rgb_color;r;g;b;hex_color;actual_name;closest_name;closet_name_r;closet_name_g;closet_name_b
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2014-2015-third.jpg;(237, 238, 243);237;238;243;#edeef3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2015-2016-home.jpg;(218, 23, 41);218;23;41;#da1729;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2015-2016-third.jpg;(240, 240, 247);240;240;247;#f0f0f7;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2016-2017-away.jpg;(32, 32, 32);32;32;32;#202020;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2016-2017-home.jpg;(145, 28, 46);145;28;46;#911c2e;;brown;165;42;42
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2017-2018-away.jpg;(3, 156, 73);3;156;73;#039c49;;seagreen;46;139;87
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2017-2018-home.jpg;(227, 55, 62);227;55;62;#e3373e;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2017-2018-third.jpg;(243, 244, 244);243;244;244;#f3f4f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2018-2019-away.jpg;(48, 49, 48);48;49;48;#303130;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2018-2019-home.jpg;(99, 16, 18);99;16;18;#631012;;maroon;128;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hannover-96-2018-2019-third.jpg;(77, 220, 26);77;220;26;#4ddc1a;;limegreen;50;205;50
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2000-2001-away.jpg;(222, 222, 221);222;222;221;#dededd;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2000-2001-home.jpg;(56, 61, 142);56;61;142;#383d8e;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2001-2002-away.jpg;(238, 87, 80);238;87;80;#ee5750;;tomato;255;99;71
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2001-2002-home.jpg;(79, 95, 171);79;95;171;#4f5fab;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2002-2003-away.jpg;(38, 38, 38);38;38;38;#262626;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2002-2003-home.jpg;(27, 42, 94);27;42;94;#1b2a5e;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2003-2004-away.jpg;(239, 237, 230);239;237;230;#efede6;;linen;250;240;230
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2003-2004-home.jpg;(234, 233, 222);234;233;222;#eae9de;;beige;245;245;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2004-2005-home.jpg;(23, 26, 52);23;26;52;#171a34;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2005-2006-home.jpg;(43, 48, 140);43;48;140;#2b308c;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2005-2006-third.jpg;(241, 224, 11);241;224;11;#f1e00b;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2006-2007-home.jpg;(250, 251, 251);250;251;251;#fafbfb;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2006-2007-third.jpg;(19, 18, 13);19;18;13;#13120d;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2007-2008-away.jpg;(180, 30, 55);180;30;55;#b41e37;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2007-2008-home.jpg;(42, 40, 86);42;40;86;#2a2856;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2008-2009-away.jpg;(35, 31, 31);35;31;31;#231f1f;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2008-2009-home.jpg;(37, 52, 120);37;52;120;#253478;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2009-2010-away.jpg;(21, 19, 22);21;19;22;#151316;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2009-2010-gk.jpg;(173, 29, 34);173;29;34;#ad1d22;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2009-2010-home.jpg;(37, 55, 130);37;55;130;#253782;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2010-2011-home.jpg;(234, 233, 236);234;233;236;#eae9ec;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2011-2012-away.jpg;(245, 245, 245);245;245;245;#f5f5f5;whitesmoke;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2011-2012-third.jpg;(210, 37, 38);210;37;38;#d22526;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2012-2013-away.jpg;(36, 33, 42);36;33;42;#24212a;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2012-2013-home.jpg;(5, 62, 159);5;62;159;#053e9f;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2013-2014-away.jpg;(253, 127, 3);253;127;3;#fd7f03;;darkorange;255;140;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2013-2014-home.jpg;(5, 57, 144);5;57;144;#053990;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2014-2015-away.jpg;(6, 24, 38);6;24;38;#061826;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2014-2015-home.jpg;(6, 71, 154);6;71;154;#06479a;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2015-2016-away.jpg;(23, 40, 56);23;40;56;#172838;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2015-2016-home.jpg;(2, 67, 145);2;67;145;#024391;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2016-2017-away.jpg;(219, 218, 222);219;218;222;#dbdade;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2016-2017-home.jpg;(215, 214, 216);215;214;216;#d7d6d8;;lightgrey;211;211;211
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2017-2018-away.jpg;(39, 45, 58);39;45;58;#272d3a;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2017-2018-home.jpg;(50, 76, 134);50;76;134;#324c86;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2017-anniversary.jpg;(237, 236, 240);237;236;240;#edecf0;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2018-2019-away.jpg;(41, 44, 55);41;44;55;#292c37;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hertha-2018-2019-home.jpg;(7, 78, 166);7;78;166;#074ea6;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2008-2009-away.jpg;(229, 234, 237);229;234;237;#e5eaed;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2008-2009-home.jpg;(41, 106, 179);41;106;179;#296ab3;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2009-2010-away.jpg;(231, 233, 237);231;233;237;#e7e9ed;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2009-2010-home.jpg;(25, 73, 151);25;73;151;#194997;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2010-2011-away.jpg;(237, 235, 237);237;235;237;#edebed;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2010-2011-home.jpg;(41, 127, 194);41;127;194;#297fc2;;steelblue;70;130;180
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2011-2012-away.jpg;(240, 240, 242);240;240;242;#f0f0f2;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2011-2012-home.jpg;(2, 95, 179);2;95;179;#025fb3;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2012-2013-away.jpg;(237, 237, 237);237;237;237;#ededed;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2012-2013-home.jpg;(2, 100, 178);2;100;178;#0264b2;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2013-2014-home.jpg;(1, 91, 175);1;91;175;#015baf;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2014-2015-away.jpg;(247, 229, 48);247;229;48;#f7e530;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2014-2015-home.jpg;(237, 237, 242);237;237;242;#ededf2;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2015-2016-away.jpg;(249, 215, 57);249;215;57;#f9d739;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2015-2016-home.jpg;(244, 245, 248);244;245;248;#f4f5f8;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2018-2019-away.jpg;(232, 231, 237);232;231;237;#e8e7ed;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hoffenheim-1899-2018-2019-home.jpg;(1, 92, 186);1;92;186;#015cba;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2000-2001-home.jpg;(240, 241, 243);240;241;243;#f0f1f3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2001-2002-home.jpg;(241, 241, 244);241;241;244;#f1f1f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2004-2005-home.jpg;(28, 53, 124);28;53;124;#1c357c;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2009-2010-away.jpg;(249, 249, 250);249;249;250;#f9f9fa;;ghostwhite;248;248;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2009-2010-home.jpg;(234, 234, 237);234;234;237;#eaeaed;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2010-2011-away.jpg;(37, 67, 146);37;67;146;#254392;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2012-2013-home.jpg;(240, 240, 240);240;240;240;#f0f0f0;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/honduras-2014-2015-home.jpg;(237, 237, 237);237;237;237;#ededed;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-1989-1990-home.jpg;(241, 156, 10);241;156;10;#f19c0a;;orange;255;165;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-1990-1992-away.jpg;(130, 171, 157);130;171;157;#82ab9d;;darkseagreen;143;188;143
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2000-2001-home.jpg;(240, 168, 35);240;168;35;#f0a823;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2008-2009-home.jpg;(26, 24, 24);26;24;24;#1a1818;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2009-2010-home.jpg;(242, 158, 46);242;158;46;#f29e2e;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2012-2013-away.jpg;(1, 95, 170);1;95;170;#015faa;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2012-2013-home.jpg;(31, 29, 32);31;29;32;#1f1d20;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2012-2013-home_2.jpg;(252, 175, 8);252;175;8;#fcaf08;;orange;255;165;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2014-2015-away.jpg;(34, 34, 36);34;34;36;#222224;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2014-2015-home.jpg;(42, 40, 43);42;40;43;#2a282b;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/hull-2016-2017-home.jpg;(252, 148, 34);252;148;34;#fc9422;;darkorange;255;140;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2000-2002-away.jpg;(244, 242, 242);244;242;242;#f4f2f2;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2000-2002-home.jpg;(18, 60, 185);18;60;185;#123cb9;;mediumblue;0;0;205
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2003-2004-away.jpg;(226, 226, 229);226;226;229;#e2e2e5;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2003-2004-home.jpg;(27, 61, 140);27;61;140;#1b3d8c;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2004-2005-away.jpg;(248, 248, 248);248;248;248;#f8f8f8;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2004-2005-home.jpg;(19, 74, 153);19;74;153;#134a99;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2009-2010-home.jpg;(28, 82, 164);28;82;164;#1c52a4;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2010-2011-home.jpg;(2, 99, 181);2;99;181;#0263b5;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2013-2014-home.jpg;(1, 92, 173);1;92;173;#015cad;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2014-2015-home.jpg;(1, 66, 164);1;66;164;#0142a4;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2016-2017-away.jpg;(238, 238, 238);238;238;238;#eeeeee;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2016-2017-home.jpg;(2, 88, 173);2;88;173;#0258ad;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2016-2017-third.jpg;(42, 44, 48);42;44;48;#2a2c30;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2018-2019-away.jpg;(251, 251, 251);251;251;251;#fbfbfb;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2018-2019-gk.jpg;(215, 2, 34);215;2;34;#d70222;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/iceland-2018-2019-home.jpg;(1, 81, 173);1;81;173;#0151ad;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1956-1959-home.jpg;(32, 26, 37);32;26;37;#201a25;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1960-home.jpg;(21, 17, 16);21;17;16;#151110;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1984-1986-home.jpg;(13, 16, 20);13;16;20;#0d1014;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1986-1987-away.jpg;(241, 241, 241);241;241;241;#f1f1f1;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1986-1987-home.jpg;(39, 30, 39);39;30;39;#271e27;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1988-1989-home.jpg;(21, 14, 16);21;14;16;#150e10;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1989-1991-home.jpg;(2, 124, 188);2;124;188;#027cbc;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1991-1992-away.jpg;(230, 230, 231);230;230;231;#e6e6e7;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1991-1992-home.jpg;(27, 24, 26);27;24;26;#1b181a;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1991-1992-third.jpg;(223, 224, 46);223;224;46;#dfe02e;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1992-1994-home.jpg;(5, 160, 219);5;160;219;#05a0db;;dodgerblue;30;144;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1993-1995-away.jpg;(233, 233, 234);233;233;234;#e9e9ea;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1994-1995-home.jpg;(3, 135, 206);3;135;206;#0387ce;;dodgerblue;30;144;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1995-1996-home.jpg;(31, 20, 22);31;20;22;#1f1416;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1995-1996-third.jpg;(99, 126, 52);99;126;52;#637e34;;darkolivegreen;85;107;47
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1996-1997-away.jpg;(230, 234, 233);230;234;233;#e6eae9;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1997-1998-away.jpg;(251, 251, 251);251;251;251;#fbfbfb;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1997-1998-gk.jpg;(17, 17, 18);17;17;18;#111112;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1997-1998-gk_2.jpg;(24, 93, 50);24;93;50;#185d32;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1997-1998-home.jpg;(30, 22, 22);30;22;22;#1e1616;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1997-1998-third.jpg;(93, 95, 134);93;95;134;#5d5f86;;dimgrey;105;105;105
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1998-1999-gk.jpg;(28, 21, 54);28;21;54;#1c1536;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1998-1999-home.jpg;(75, 78, 101);75;78;101;#4b4e65;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1998-1999-third.jpg;(100, 92, 161);100;92;161;#645ca1;;slategrey;112;128;144
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1999-2000-away.jpg;(250, 250, 250);250;250;250;#fafafa;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1999-2000-gk.jpg;(26, 26, 28);26;26;28;#1a1a1c;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1999-2000-gk_2.jpg;(233, 140, 58);233;140;58;#e98c3a;;peru;205;133;63
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1999-2000-home.jpg;(17, 16, 18);17;16;18;#111012;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-1999-2000-third.jpg;(189, 213, 101);189;213;101;#bdd565;;darkkhaki;189;183;107
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2000-2001-away.jpg;(252, 252, 252);252;252;252;#fcfcfc;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2000-2001-home.jpg;(19, 24, 34);19;24;34;#131822;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2000-2001-third.jpg;(237, 84, 32);237;84;32;#ed5420;;chocolate;210;105;30
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2001-2002-away.jpg;(219, 221, 227);219;221;227;#dbdde3;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2001-2002-gk.jpg;(158, 157, 158);158;157;158;#9e9d9e;;darkgrey;169;169;169
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2001-2002-home.jpg;(24, 29, 39);24;29;39;#181d27;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2001-2002-third.jpg;(234, 79, 46);234;79;46;#ea4f2e;;tomato;255;99;71
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2002-2003-away.jpg;(248, 248, 250);248;248;250;#f8f8fa;;ghostwhite;248;248;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2002-2003-home.jpg;(31, 78, 162);31;78;162;#1f4ea2;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2002-2003-third.jpg;(237, 219, 92);237;219;92;#eddb5c;;khaki;240;230;140
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2003-2004-away.jpg;(246, 181, 35);246;181;35;#f6b523;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2003-2004-gk.jpg;(24, 24, 26);24;24;26;#18181a;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2003-2004-home.jpg;(27, 33, 33);27;33;33;#1b2121;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2003-2004-third.jpg;(224, 227, 227);224;227;227;#e0e3e3;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2004-2005-away.jpg;(249, 249, 247);249;249;247;#f9f9f7;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2004-2005-home.jpg;(13, 12, 17);13;12;17;#0d0c11;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2004-2005-third.jpg;(20, 23, 48);20;23;48;#141730;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2004-2005-third_2.jpg;(12, 12, 17);12;12;17;#0c0c11;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2005-2006-away.jpg;(245, 247, 246);245;247;246;#f5f7f6;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2005-2006-gk.jpg;(252, 220, 2);252;220;2;#fcdc02;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2005-2006-home.jpg;(21, 72, 156);21;72;156;#15489c;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2006-2007-away.jpg;(249, 250, 244);249;250;244;#f9faf4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/inter-2006-2007-gk.jpg;(131, 130, 124);131;130;124;#83827c;;grey;128;128;128
